gc.content	chr.arm
chr13_37850000	35.48727273	chr13
chr13_37900000	36.16	chr13
chr13_37950000	35.84181818	chr13
chr13_38000000	35.05818182	chr13
chr13_38050000	36.06909091	chr13
chr13_38100000	36.28	chr13
chr13_38150000	36.32909091	chr13
chr13_38200000	35.83272727	chr13
chr13_38250000	36.16363636	chr13
chr13_38300000	35.12181818	chr13
chr13_38350000	35.35454545	chr13
chr13_38400000	35.46909091	chr13
chr13_38450000	35.82545455	chr13
chr13_38500000	35.63454545	chr13
chr13_38550000	36.26545455	chr13
chr13_38600000	36.02909091	chr13
chr13_38650000	38.33272727	chr13
chr13_38700000	37.49272727	chr13
chr13_38750000	37.17818182	chr13
chr13_38800000	37.22181818	chr13
chr13_38850000	38.43636364	chr13
chr13_38900000	38.4	chr13
chr13_38950000	39.41454545	chr13
chr13_39000000	38.09272727	chr13
chr13_39050000	37.72	chr13
chr13_39100000	38.73636364	chr13
chr13_39150000	37.94909091	chr13
chr13_39200000	38.71636364	chr13
chr13_39250000	37.99818182	chr13
chr13_39300000	38.87636364	chr13
chr13_39350000	40.69272727	chr13
chr13_39400000	38.57090909	chr13
chr13_39450000	38.73272727	chr13
chr13_39500000	39.22181818	chr13
chr13_39550000	39.26727273	chr13
chr13_39600000	39.38909091	chr13
chr13_39650000	34.35454545	chr13
chr13_39700000	34.77818182	chr13
chr13_39750000	37.31272727	chr13
chr13_39800000	39.21272727	chr13
chr13_39850000	39.30545455	chr13
chr13_39900000	38.05272727	chr13
chr13_39950000	39.69818182	chr13
chr13_40000000	39.34363636	chr13
chr13_40050000	42.18909091	chr13
chr13_40100000	43.10181818	chr13
chr13_40150000	43.89636364	chr13
chr13_40200000	42.14	chr13
chr13_40250000	40.99454545	chr13
chr13_40300000	42.26909091	chr13
chr13_40350000	44.03818182	chr13
chr13_40400000	41.87636364	chr13
chr13_40450000	45.99272727	chr13
chr13_40500000	41.92	chr13
chr13_40550000	42.18545455	chr13
chr13_40600000	41	chr13
chr13_40650000	44.52181818	chr13
chr13_40700000	41.24545455	chr13
chr13_40750000	42.62909091	chr13
chr13_40800000	40.80363636	chr13
chr13_40850000	40.07454545	chr13
chr13_40900000	40.34	chr13
chr13_40950000	38.88181818	chr13
chr13_41000000	38.39272727	chr13
chr13_41050000	40.50909091	chr13
chr13_41100000	41.79090909	chr13
chr13_41150000	39.42909091	chr13
chr13_41200000	40.37636364	chr13
chr13_41250000	40.39454545	chr13
chr13_41300000	39.36	chr13
chr13_41350000	38.05090909	chr13
chr13_41400000	40.72545455	chr13
chr13_41450000	43.25454545	chr13
chr13_41500000	44.93272727	chr13
chr13_41550000	42.64909091	chr13
chr13_41600000	39.08	chr13
chr13_41650000	36.08727273	chr13
chr13_41700000	36.12181818	chr13
chr13_41750000	35.40909091	chr13
chr13_41800000	36.72363636	chr13
chr13_41850000	37.88909091	chr13
chr13_41900000	36.8	chr13
chr13_41950000	39.99272727	chr13
chr13_42000000	42.6	chr13
chr13_42050000	38.33818182	chr13
chr13_42100000	39.71636364	chr13
chr13_42150000	36.93454545	chr13
chr13_42200000	36.79818182	chr13
chr13_42250000	37.86	chr13
chr13_42300000	38.42909091	chr13
chr13_42350000	40.76545455	chr13
chr13_42400000	40.15636364	chr13
chr13_42450000	40.02363636	chr13
chr13_42500000	40.61272727	chr13
chr13_42550000	41.29818182	chr13
chr13_42600000	42.14363636	chr13
chr13_42650000	39.90181818	chr13
chr13_42700000	38.73454545	chr13
chr13_42750000	39.72727273	chr13
chr13_42800000	39.23272727	chr13
chr13_42850000	40.35818182	chr13
chr13_42900000	38.77818182	chr13
chr13_42950000	41.29090909	chr13
chr13_43000000	40.83818182	chr13
chr13_43050000	37.40181818	chr13
chr13_43100000	41.67090909	chr13
chr13_43150000	40.98	chr13
chr13_43200000	40.93636364	chr13
chr13_43250000	40.03272727	chr13
chr13_43300000	41.11090909	chr13
chr13_43350000	40.03818182	chr13
chr13_43400000	40.01090909	chr13
chr13_43450000	37.05818182	chr13
chr13_43500000	36.93636364	chr13
chr13_43550000	38.88727273	chr13
chr13_43600000	37.87818182	chr13
chr13_43650000	39.09818182	chr13
chr13_43700000	37.78909091	chr13
chr13_43750000	40.04545455	chr13
chr13_43800000	37.50727273	chr13
chr13_43850000	36.63636364	chr13
chr13_43900000	38.00363636	chr13
chr13_43950000	41.44363636	chr13
chr13_44000000	40.21636364	chr13
chr13_44050000	38.56909091	chr13
chr13_44100000	41.10181818	chr13
chr13_44150000	42.72363636	chr13
chr13_44200000	43.24	chr13
chr13_44250000	43.95090909	chr13
chr13_44300000	42.51272727	chr13
chr13_44350000	43.59272727	chr13
chr13_44400000	44.79454545	chr13
chr13_44450000	38.20727273	chr13
chr13_44500000	36.93636364	chr13
chr13_44550000	41.28909091	chr13
chr13_44600000	41.81636364	chr13
chr13_44650000	43.41090909	chr13
chr13_44700000	42.96	chr13
chr13_44750000	42.83454545	chr13
chr13_44800000	43.86545455	chr13
chr13_44850000	44.64	chr13
chr13_44900000	42.30909091	chr13
chr13_44950000	40.12545455	chr13
chr13_45000000	39.61272727	chr13
chr13_45050000	43.69818182	chr13
chr13_45100000	42.34	chr13
chr13_45150000	37.79636364	chr13
chr13_45200000	38.79454545	chr13
chr13_45250000	41.22545455	chr13
chr13_45300000	46.09090909	chr13
chr13_45350000	47.82909091	chr13
chr13_45400000	42.43090909	chr13
chr13_45450000	40.92727273	chr13
chr13_45500000	41.47272727	chr13
chr13_45550000	44.07454545	chr13
chr13_45600000	42.64	chr13
chr13_45650000	41.18727273	chr13
chr13_45700000	42.91454545	chr13
chr13_45750000	44.28	chr13
chr13_45800000	44.20727273	chr13
chr13_45850000	42.56727273	chr13
chr13_45900000	43.93272727	chr13
chr13_45950000	36.57090909	chr13
chr13_46000000	34.07818182	chr13
chr13_46050000	38.94727273	chr13
chr13_46100000	39.94545455	chr13
chr13_46150000	40.10909091	chr13
chr13_46200000	37.91090909	chr13
chr13_46250000	37.13272727	chr13
chr13_46300000	41.73454545	chr13
chr13_46350000	42.88363636	chr13
chr13_46400000	36.58181818	chr13
chr13_46450000	42.18909091	chr13
chr13_46500000	41.17272727	chr13
chr13_46550000	41.83090909	chr13
chr13_46600000	40.08727273	chr13
chr13_46650000	39.53636364	chr13
chr13_46700000	38.82545455	chr13
chr13_46750000	37.75818182	chr13
chr13_46800000	38.74545455	chr13
chr13_46850000	39.88	chr13
chr13_46900000	39.06545455	chr13
chr13_46950000	38.31272727	chr13
chr13_47000000	37.24363636	chr13
chr13_47050000	36.46181818	chr13
chr13_47100000	39.24909091	chr13
chr13_47150000	37.29454545	chr13
chr13_47200000	37.48	chr13
chr13_47250000	38.44	chr13
chr13_47300000	37.16909091	chr13
chr13_47350000	35.89454545	chr13
chr13_47400000	37.54909091	chr13
chr13_47450000	39.00909091	chr13
chr13_47500000	37.97636364	chr13
chr13_47550000	40.26363636	chr13
chr13_47600000	38.07454545	chr13
chr13_47650000	38.79272727	chr13
chr13_47700000	41.36909091	chr13
chr13_47750000	39.52545455	chr13
chr13_47800000	41.30545455	chr13
chr13_47850000	40.85272727	chr13
chr13_47900000	39.79636364	chr13
chr13_47950000	37.74181818	chr13
chr13_48000000	41.16909091	chr13
chr13_48050000	40.78181818	chr13
chr13_48100000	40.98	chr13
chr13_48150000	41.71818182	chr13
chr13_48200000	39.83454545	chr13
chr13_48250000	38.17272727	chr13
chr13_48300000	38.38545455	chr13
chr13_48350000	35.01454545	chr13
chr13_48400000	36.39090909	chr13
chr13_48450000	38.95272727	chr13
chr13_48500000	40.86545455	chr13
chr13_48550000	41.67272727	chr13
chr13_48600000	41.98545455	chr13
chr13_48650000	39.95272727	chr13
chr13_48700000	39.68909091	chr13
chr13_48750000	41.15090909	chr13
chr13_48800000	39.47818182	chr13
chr13_48850000	41.37818182	chr13
chr13_48900000	39.4	chr13
chr13_48950000	38.14545455	chr13
chr13_49000000	36.29090909	chr13
chr13_49050000	37.54545455	chr13
chr13_49100000	36.75272727	chr13
chr13_49150000	38.13090909	chr13
chr13_49200000	42.13818182	chr13
chr13_49250000	39.79272727	chr13
chr13_49300000	42.05090909	chr13
chr13_49350000	38.00181818	chr13
chr13_49400000	37.21818182	chr13
chr13_49450000	38.24181818	chr13
chr13_49500000	41.15090909	chr13
chr13_49550000	44.77636364	chr13
chr13_49600000	45.08545455	chr13
chr13_49650000	44.50363636	chr13
chr13_49700000	37.47090909	chr13
chr13_49750000	40.90363636	chr13
chr13_49800000	44.44545455	chr13
chr13_49850000	42.43454545	chr13
chr13_49900000	41.33454545	chr13
chr13_49950000	42.33272727	chr13
chr13_50000000	38.82181818	chr13
chr13_50050000	36.58181818	chr13
chr13_50100000	41.60909091	chr13
chr13_50150000	39.94	chr13
chr13_50200000	40.03272727	chr13
chr13_50250000	39.88727273	chr13
chr13_50300000	38.31636364	chr13
chr13_50350000	40.64363636	chr13
chr13_50400000	40.29636364	chr13
chr13_50450000	37.74909091	chr13
chr13_50500000	39.19454545	chr13
chr13_50550000	39.74363636	chr13
chr13_50600000	39.94909091	chr13
chr13_50650000	40.48545455	chr13
chr13_50700000	39.17636364	chr13
chr13_50750000	41.68363636	chr13
chr13_50800000	39.38363636	chr13
chr13_50850000	37.49818182	chr13
chr13_50900000	38.83454545	chr13
chr13_50950000	39.64363636	chr13
chr13_51000000	43.12727273	chr13
chr13_51050000	42.95454545	chr13
chr13_51100000	42.49818182	chr13
chr13_51150000	42.01454545	chr13
chr13_51200000	43.09818182	chr13
chr13_51250000	45.29090909	chr13
chr13_51300000	44.01090909	chr13
chr13_51350000	36.06363636	chr13
chr13_51400000	35.08909091	chr13
chr13_51450000	40.32909091	chr13
chr13_51500000	39.97454545	chr13
chr13_51550000	40.78545455	chr13
chr13_51600000	40.24	chr13
chr13_51650000	38.66	chr13
chr13_51700000	39.01818182	chr13
chr13_51750000	44.65636364	chr13
chr13_51800000	46.81636364	chr13
chr13_51850000	42.48909091	chr13
chr13_51900000	46.38181818	chr13
chr13_51950000	43.25272727	chr13
chr13_52000000	42.18909091	chr13
chr13_52050000	42.04	chr13
chr13_52100000	39.92363636	chr13
chr13_52150000	40.89454545	chr13
chr13_52200000	41.18363636	chr13
chr13_52250000	38.52545455	chr13
chr13_52300000	40.50727273	chr13
chr13_52350000	42.19090909	chr13
chr13_52400000	40.84545455	chr13
chr13_52450000	40.58909091	chr13
chr13_52500000	38.75818182	chr13
chr13_52550000	40.32	chr13
chr13_52600000	42.00363636	chr13
chr13_52650000	37.59454545	chr13
chr13_52700000	41.99636364	chr13
chr13_52750000	44.55454545	chr13
chr13_52800000	45.47454545	chr13
chr13_52850000	45.02545455	chr13
chr13_52900000	45.08727273	chr13
chr13_52950000	42.00363636	chr13
chr13_53000000	42.12363636	chr13
chr13_53050000	40.82909091	chr13
chr13_53100000	40.56181818	chr13
chr13_53150000	39.86909091	chr13
chr13_53200000	41.04545455	chr13
chr13_53250000	40.33272727	chr13
chr13_53300000	39.48	chr13
chr13_53350000	37.70545455	chr13
chr13_53400000	39.41272727	chr13
chr13_53450000	38.63818182	chr13
chr13_53500000	36.68	chr13
chr13_53550000	35.50363636	chr13
chr13_53600000	36.01636364	chr13
chr13_53650000	34.43636364	chr13
chr13_53700000	35.07818182	chr13
chr13_53750000	36.78	chr13
chr13_53800000	34.47636364	chr13
chr13_53850000	35.20909091	chr13
chr13_53900000	35.1	chr13
chr13_53950000	35.22727273	chr13
chr13_54000000	36.65636364	chr13
chr13_54050000	35.53454545	chr13
chr13_54100000	36.62363636	chr13
chr13_54150000	34.99636364	chr13
chr13_54200000	34.62181818	chr13
chr13_54250000	35.14	chr13
chr13_54300000	37.23818182	chr13
chr13_54350000	35.31454545	chr13
chr13_54400000	35.34545455	chr13
chr13_54450000	36.51636364	chr13
chr13_54500000	33.76181818	chr13
chr13_54550000	35.36	chr13
chr13_54600000	34.32181818	chr13
chr13_54650000	38.74181818	chr13
chr13_54700000	37.28	chr13
chr13_54750000	35.88727273	chr13
chr13_54800000	35.82545455	chr13
chr13_54850000	34.98181818	chr13
chr13_54900000	37.35636364	chr13
chr13_54950000	35.13454545	chr13
chr13_55000000	34.95272727	chr13
chr13_55050000	35.82545455	chr13
chr13_55100000	33.72545455	chr13
chr13_55150000	34.72545455	chr13
chr13_55200000	32.94181818	chr13
chr13_55250000	34.80727273	chr13
chr13_55300000	33.37818182	chr13
chr13_55350000	32.02181818	chr13
chr13_55400000	34.84181818	chr13
chr13_55450000	34.54909091	chr13
chr13_55500000	33.22727273	chr13
chr13_55550000	36.29090909	chr13
chr13_55600000	34.03272727	chr13
chr13_55650000	36.17272727	chr13
chr13_55700000	32.52363636	chr13
chr13_55750000	32.61454545	chr13
chr13_55800000	32.42363636	chr13
chr13_55850000	36.77818182	chr13
chr13_55900000	33.50181818	chr13
chr13_55950000	33.78545455	chr13
chr13_56000000	35.54181818	chr13
chr13_56050000	33.09090909	chr13
chr13_56100000	34.89818182	chr13
chr13_56150000	34.29272727	chr13
chr13_56200000	33.03272727	chr13
chr13_56250000	34.11818182	chr13
chr13_56300000	33.32545455	chr13
chr13_56350000	35.08181818	chr13
chr13_56400000	34.26545455	chr13
chr13_56450000	34.64727273	chr13
chr13_56500000	33.11454545	chr13
chr13_56550000	33.10363636	chr13
chr13_56600000	34.25454545	chr13
chr13_56650000	33.61636364	chr13
chr13_56700000	33.48363636	chr13
chr13_56750000	34.13454545	chr13
chr13_56800000	33.75818182	chr13
chr13_56850000	33.59636364	chr13
chr13_56900000	34.66181818	chr13
chr13_56950000	34.65818182	chr13
chr13_57000000	32.84909091	chr13
chr13_57050000	32.72	chr13
chr13_57100000	36.53818182	chr13
chr13_57150000	44.28727273	chr13
chr13_57200000	33.66909091	chr13
chr13_57250000	33.20545455	chr13
chr13_57300000	33.55454545	chr13
chr13_57350000	32.45090909	chr13
chr13_57400000	34.63818182	chr13
chr13_57450000	34.3	chr13
chr13_57500000	34.24181818	chr13
chr13_57550000	35.13454545	chr13
chr13_57600000	34.68545455	chr13
chr13_57650000	32.21454545	chr13
chr13_57700000	33.77454545	chr13
chr13_57750000	34.72181818	chr13
chr13_57800000	34.45454545	chr13
chr13_57850000	35.55454545	chr13
chr13_57900000	33.63090909	chr13
chr13_57950000	34.42727273	chr13
chr13_58000000	33.52545455	chr13
chr13_58050000	34.06	chr13
chr13_58100000	35.28	chr13
chr13_58150000	34.53454545	chr13
chr13_58200000	34.74	chr13
chr13_58250000	35.15818182	chr13
chr13_58300000	34.86181818	chr13
chr13_58350000	34.94	chr13
chr13_58400000	33.86909091	chr13
chr13_58450000	35.36727273	chr13
chr13_58500000	37.07090909	chr13
chr13_58550000	34.79636364	chr13
chr13_58600000	35.27090909	chr13
chr13_58650000	35.66181818	chr13
chr13_58700000	35.74545455	chr13
chr13_58750000	35.58727273	chr13
chr13_58800000	34.82909091	chr13
chr13_58850000	35.65636364	chr13
chr13_58900000	36.23090909	chr13
chr13_58950000	36.09090909	chr13
chr13_59000000	36.68909091	chr13
chr13_59050000	36.99454545	chr13
chr13_59100000	37.21636364	chr13
chr13_59150000	36.88181818	chr13
chr13_59200000	38.11272727	chr13
chr13_59250000	38.72545455	chr13
chr13_59300000	38.57272727	chr13
chr13_59350000	39.49454545	chr13
chr13_59400000	39.48909091	chr13
chr13_59450000	40.13818182	chr13
chr13_59500000	40.01454545	chr13
chr13_59550000	38.55818182	chr13
chr13_59600000	40.37454545	chr13
chr13_59650000	37.96	chr13
chr13_59700000	36.85272727	chr13
chr13_59750000	37.18727273	chr13
chr13_59800000	34.51636364	chr13
chr13_59850000	35.38545455	chr13
chr13_59900000	35.05454545	chr13
chr13_59950000	34.96	chr13
chr13_60000000	36.71454545	chr13
chr13_60050000	35.73272727	chr13
chr13_60100000	36.94909091	chr13
chr13_60150000	38.10727273	chr13
chr13_60200000	38.53818182	chr13
chr13_60250000	40.47090909	chr13
chr13_60300000	39.72181818	chr13
chr13_60350000	38.51090909	chr13
chr13_60400000	36.39272727	chr13
chr13_60450000	36.89636364	chr13
chr13_60500000	36.45090909	chr13
chr13_60550000	39.23636364	chr13
chr13_60600000	39.39090909	chr13
chr13_60650000	39.23090909	chr13
chr13_60700000	38.57818182	chr13
chr13_60750000	37.13454545	chr13
chr13_60800000	37.21454545	chr13
chr13_60850000	37.48181818	chr13
chr13_60900000	36.96909091	chr13
chr13_60950000	34.59636364	chr13
chr13_61000000	36.75090909	chr13
chr13_61050000	36.98	chr13
chr13_61100000	36.64181818	chr13
chr13_61150000	34.02363636	chr13
chr13_61200000	37.38	chr13
chr13_61250000	36.51454545	chr13
chr13_61300000	36.07636364	chr13
chr13_61350000	34.98	chr13
chr13_61400000	35.10545455	chr13
chr13_61450000	33.50181818	chr13
chr13_61500000	34.88363636	chr13
chr13_61550000	34.37818182	chr13
chr13_61600000	34.72909091	chr13
chr13_61650000	35.70727273	chr13
chr13_61700000	35.26	chr13
chr13_61750000	34.44363636	chr13
chr13_61800000	33.08727273	chr13
chr13_61850000	34.53636364	chr13
chr13_61900000	35.05090909	chr13
chr13_61950000	32.22	chr13
chr13_62000000	34.41636364	chr13
chr13_62050000	33.58181818	chr13
chr13_62100000	36.20909091	chr13
chr13_62150000	37.32909091	chr13
chr13_62200000	34.79454545	chr13
chr13_62250000	34.44727273	chr13
chr13_62300000	34.51454545	chr13
chr13_62350000	34.71090909	chr13
chr13_62400000	35.03636364	chr13
chr13_62450000	33.68727273	chr13
chr13_62500000	33.49454545	chr13
chr13_62550000	32.39454545	chr13
chr13_62600000	35.33272727	chr13
chr13_62650000	32.78545455	chr13
chr13_62700000	33.19636364	chr13
chr13_62750000	33.69454545	chr13
chr13_62800000	32.57272727	chr13
chr13_62850000	34.23818182	chr13
chr13_62900000	33.00363636	chr13
chr13_62950000	34.05272727	chr13
chr13_63000000	33.64909091	chr13
chr13_63050000	32.98181818	chr13
chr13_63100000	33.61090909	chr13
chr13_63150000	34.12909091	chr13
chr13_63200000	35.58909091	chr13
chr13_63250000	34.63454545	chr13
chr13_63300000	34.97818182	chr13
chr13_63350000	32.75272727	chr13
chr13_63400000	35.40545455	chr13
chr13_63450000	34.71454545	chr13
chr13_63500000	34.58909091	chr13
chr13_63550000	35.64181818	chr13
chr13_63600000	34.07272727	chr13
chr13_63650000	34.21454545	chr13
chr13_63700000	37.23454545	chr13
chr13_63750000	34.87818182	chr13
chr13_63800000	38.82909091	chr13
chr13_63850000	33.51090909	chr13
chr13_63900000	32.88545455	chr13
chr13_63950000	33.65454545	chr13
chr13_64000000	33.75090909	chr13
chr13_64050000	35.40727273	chr13
chr13_64100000	33.88	chr13
chr13_64150000	33.26727273	chr13
chr13_64200000	35.08909091	chr13
chr13_64250000	34.03454545	chr13
chr13_64300000	32.05454545	chr13
chr13_64350000	35.25272727	chr13
chr13_64400000	33.03454545	chr13
chr13_64450000	33.17636364	chr13
chr13_64500000	33.72545455	chr13
chr13_64550000	34.14	chr13
chr13_64600000	33.99454545	chr13
chr13_64650000	34.68181818	chr13
chr13_64700000	34.31454545	chr13
chr13_64750000	35.08727273	chr13
chr13_64800000	34.05454545	chr13
chr13_64850000	34.16545455	chr13
chr13_64900000	33.68909091	chr13
chr13_64950000	34.90909091	chr13
chr13_65000000	33.35272727	chr13
chr13_65050000	34.38545455	chr13
chr13_65100000	33.68181818	chr13
chr13_65150000	34.82909091	chr13
chr13_65200000	35.21272727	chr13
chr13_65250000	33.58363636	chr13
chr13_65300000	34.63818182	chr13
chr13_65350000	35.58545455	chr13
chr13_65400000	34.43090909	chr13
chr13_65450000	33.09272727	chr13
chr13_65500000	32.55636364	chr13
chr13_65550000	34.86545455	chr13
chr13_65600000	34.23454545	chr13
chr13_65650000	34.22545455	chr13
chr13_65700000	32.82181818	chr13
chr13_65750000	34.82909091	chr13
chr13_65800000	35.23636364	chr13
chr13_65850000	33.74909091	chr13
chr13_65900000	35.16	chr13
chr13_65950000	33.62181818	chr13
chr13_66000000	36.12181818	chr13
chr13_66050000	34.24363636	chr13
chr13_66100000	34.94545455	chr13
chr13_66150000	35.97636364	chr13
chr13_66200000	37.6	chr13
chr13_66250000	37.31454545	chr13
chr13_66300000	35.44545455	chr13
chr13_66350000	34.28181818	chr13
chr13_66400000	34.34909091	chr13
chr13_66450000	34.62363636	chr13
chr13_66500000	34.58727273	chr13
chr13_66550000	34.23454545	chr13
chr13_66600000	34.84727273	chr13
chr13_66650000	35.34363636	chr13
chr13_66700000	35.19818182	chr13
chr13_66750000	34.75454545	chr13
chr13_66800000	34.76363636	chr13
chr13_66850000	34.33272727	chr13
chr13_66900000	32.92181818	chr13
chr13_66950000	34.44363636	chr13
chr13_67000000	35.40727273	chr13
chr13_67050000	34.46545455	chr13
chr13_67100000	35.09454545	chr13
chr13_67150000	34.55272727	chr13
chr13_67200000	34.32727273	chr13
chr13_67250000	36.15454545	chr13
chr13_67300000	35.76363636	chr13
chr13_67350000	35.70727273	chr13
chr13_67400000	35.36545455	chr13
chr13_67450000	34.32	chr13
chr13_67500000	34.91636364	chr13
chr13_67550000	34.21818182	chr13
chr13_67600000	34.52181818	chr13
chr13_67650000	35.31636364	chr13
chr13_67700000	34.69090909	chr13
chr13_67750000	34.67818182	chr13
chr13_67800000	34.20727273	chr13
chr13_67850000	35.56	chr13
chr13_67900000	36.65272727	chr13
chr13_67950000	33.18181818	chr13
chr13_68000000	33.83818182	chr13
chr13_68050000	34.23818182	chr13
chr13_68100000	35.77272727	chr13
chr13_68150000	34.62727273	chr13
chr13_68200000	34.93636364	chr13
chr13_68250000	34.85090909	chr13
chr13_68300000	35.00545455	chr13
chr13_68350000	32.89272727	chr13
chr13_68400000	34.27454545	chr13
chr13_68450000	33.06909091	chr13
chr13_68500000	34.38727273	chr13
chr13_68550000	34.38	chr13
chr13_68600000	33.3	chr13
chr13_68650000	32.41818182	chr13
chr13_68700000	32.22181818	chr13
chr13_68750000	33.38545455	chr13
chr13_68800000	33.57636364	chr13
chr13_68850000	34.29636364	chr13
chr13_68900000	33.42181818	chr13
chr13_68950000	32.65454545	chr13
chr13_69000000	33.96181818	chr13
chr13_69050000	31.84545455	chr13
chr13_69100000	33.07454545	chr13
chr13_69150000	32.53090909	chr13
chr13_69200000	35.30363636	chr13
chr13_69250000	33.41454545	chr13
chr13_69300000	32.61454545	chr13
